year,month,province,occupancy_rate,checkin_count,visitors_total,visitors_thai,visitors_foreign,revenue_total_mb,revenue_thai_mb,revenue_foreign_mb,date,region,month_sin,month_cos,is_high_season,foreign_ratio,revenue_per_visitor
2024,12,ขอนแก่น,73.43,215060,428746,417371,11375,1396.4900000000007,1361.88,34.610000000000014,2024-12-01,ภาคตะวันออกเฉียงเหนือ,-2.4492935982947064e-16,1.0,1,0.0265308597631231,3257.1499209322087
2025,1,ขอนแก่น,72.89,212378,441293,428628,12665,1360.46,1322.25,38.21,2025-01-01,ภาคตะวันออกเฉียงเหนือ,0.4999999999999999,0.8660254037844387,1,0.0286997527719678,3082.895037990632
2025,2,ขอนแก่น,70.39,199711,413512,403221,10291,1276.08,1243.87,32.21,2025-02-01,ภาคตะวันออกเฉียงเหนือ,0.8660254037844386,0.5000000000000001,1,0.0248868231151695,3085.956393043007
2025,3,ขอนแก่น,71.94,207095,421696,411300,10396,1314.98,1282.45,32.53,2025-03-01,ภาคตะวันออกเฉียงเหนือ,1.0,6.123233995736766e-17,1,0.0246528304750341,3118.3127181666414
2025,4,ขอนแก่น,74.47,225727,468655,457055,11600,1535.46,1491.31,44.15,2025-04-01,ภาคตะวันออกเฉียงเหนือ,0.8660254037844387,-0.4999999999999998,0,0.0247516830077562,3276.3119992318443
2025,5,ขอนแก่น,62.370000000000005,196021,433008,424787,8221,1360.29,1329.68,30.61,2025-05-01,ภาคตะวันออกเฉียงเหนือ,0.4999999999999999,-0.8660254037844387,0,0.0189857924103018,3141.489302738056
2025,6,ขอนแก่น,65.0,188359,459153,449447,9706,1397.72,1362.93,34.79,2025-06-01,ภาคตะวันออกเฉียงเหนือ,1.2246467991473532e-16,-1.0,0,0.0211389231911802,3044.126903232692
2025,7,ขอนแก่น,65.15,192583,406261,395727,10534,1530.29,1492.22,38.07,2025-07-01,ภาคตะวันออกเฉียงเหนือ,-0.4999999999999997,-0.8660254037844388,0,0.0259291440724066,3766.765699882588
2025,8,ขอนแก่น,60.7,179334,388395,378838,9557,1448.61,1415.62,32.99,2025-08-01,ภาคตะวันออกเฉียงเหนือ,-0.8660254037844384,-0.5000000000000004,0,0.0246063929762226,3729.7339049163866
2025,9,ขอนแก่น,59.02,182222,371577,361228,10349,1350.9199999999998,1314.8,36.12,2025-09-01,ภาคตะวันออกเฉียงเหนือ,-1.0,-1.8369701987210292e-16,0,0.0278515623948737,3635.639450235079
2025,10,ขอนแก่น,60.78,183203,372151,361669,10482,1201.65,1170.48,31.17,2025-10-01,ภาคตะวันออกเฉียงเหนือ,-0.8660254037844386,0.5000000000000001,0,0.028165986387246,3228.931267146937
2025,11,ขอนแก่น,60.48,174086,349081,339822,9259,1136.12,1107.13,28.99,2025-11-01,ภาคตะวันออกเฉียงเหนือ,-0.5000000000000004,0.8660254037844384,1,0.0265239299761373,3254.602799923227
2025,12,ขอนแก่น,75.76,221390,443370,431650,11720,1444.09,1407.4,36.69,2025-12-01,ภาคตะวันออกเฉียงเหนือ,-2.4492935982947064e-16,1.0,1,0.0264339039628301,3257.076482396193
2024,1,จันทบุรี,57.92,108017,258175,255184,2991,1015.75,1000.93,14.82,2024-01-01,ภาคตะวันออก,0.4999999999999999,0.8660254037844387,1,0.011585165101191,3934.346857751525
2024,2,จันทบุรี,62.24,109232,261081,258358,2723,1026.87,1013.38,13.49,2024-02-01,ภาคตะวันออก,0.8660254037844386,0.5000000000000001,1,0.0104297133839689,3933.1471842072
2024,3,จันทบุรี,68.35,132490,316673,313520,3153,1245.3199999999997,1229.7199999999998,15.6,2024-03-01,ภาคตะวันออก,1.0,6.123233995736766e-17,1,0.0099566429724037,3932.510823467741
2024,4,จันทบุรี,73.14,146987,352274,349286,2988,1814.02,1794.6,19.42,2024-04-01,ภาคตะวันออก,0.8660254037844387,-0.4999999999999998,0,0.0084820338713614,5149.457524540557
2024,5,จันทบุรี,69.55,136300,326676,324106,2570,1681.92,1665.22,16.7,2024-05-01,ภาคตะวันออก,0.4999999999999999,-0.8660254037844387,0,0.0078671221638565,5148.5875913749405
2024,6,จันทบุรี,58.28,116227,278564,276332,2232,1434.2599999999998,1419.7600000000002,14.499999999999991,2024-06-01,ภาคตะวันออก,1.2246467991473532e-16,-1.0,0,0.0080125213595439,5148.762941370744
2024,7,จันทบุรี,57.48,109081,329581,327507,2074,1283.64,1272.82,10.82,2024-07-01,ภาคตะวันออก,-0.4999999999999997,-0.8660254037844388,0,0.0062928384828008,3894.763351042687
2024,8,จันทบุรี,52.95,106894,322896,320545,2351,1258.02,1245.76,12.26,2024-08-01,ภาคตะวันออก,-0.8660254037844384,-0.5000000000000004,0,0.0072809821118874,3896.0532183737178
2024,9,จันทบุรี,51.58,98912,298677,296069,2608,1164.25,1150.64,13.610000000000008,2024-09-01,ภาคตะวันออก,-1.0,-1.8369701987210292e-16,0,0.0087318407510454,3898.023617486449
2024,10,จันทบุรี,53.32,108438,298125,295735,2390,1223.12,1210.38,12.74,2024-10-01,ภาคตะวันออก,-0.8660254037844386,0.5000000000000001,0,0.0080167714884696,4102.70859538784
2024,11,จันทบุรี,52.98,105184,288995,286178,2817,1186.28,1171.26,15.02,2024-11-01,ภาคตะวันออก,-0.5000000000000004,0.8660254037844384,1,0.0097475734874305,4104.846104603886
2024,12,จันทบุรี,70.96,147093,404357,400996,3361,1659.1299999999997,1641.2099999999996,17.92,2024-12-01,ภาคตะวันออก,-2.4492935982947064e-16,1.0,1,0.0083119619544115,4103.131638626262
2025,1,จันทบุรี,58.52,110342,300902,297544,3358,1176.76,1159.46,17.3,2025-01-01,ภาคตะวันออก,0.4999999999999999,0.8660254037844387,1,0.0111597795960146,3910.774936690351
2025,2,จันทบุรี,57.88,102686,252830,249914,2916,1016.05,1000.93,15.12,2025-02-01,ภาคตะวันออก,0.8660254037844386,0.5000000000000001,1,0.0115334414428667,4018.708222916584
2025,3,จันทบุรี,65.29,130481,329604,325830,3774,1305.0600000000002,1284.89,20.17,2025-03-01,ภาคตะวันออก,1.0,6.123233995736766e-17,1,0.0114501037608766,3959.478647103798
2025,4,จันทบุรี,71.4,145341,359407,356183,3224,2067.02,2047.2,19.82,2025-04-01,ภาคตะวันออก,0.8660254037844387,-0.4999999999999998,0,0.0089703316852482,5751.195719615923
2025,5,จันทบุรี,77.42999999999999,154305,386436,383801,2635,2308.5,2292.38,16.12,2025-05-01,ภาคตะวันออก,0.4999999999999999,-0.8660254037844387,0,0.0068187228933122,5973.822314691178
2025,6,จันทบุรี,64.25,124712,347944,345943,2001,2119.9400000000005,2107.1400000000003,12.8,2025-06-01,ภาคตะวันออก,1.2246467991473532e-16,-1.0,0,0.0057509254362771,6092.76205366381
2025,7,จันทบุรี,55.27,102405,339886,337927,1959,1531.46,1521.27,10.19,2025-07-01,ภาคตะวันออก,-0.4999999999999997,-0.8660254037844388,0,0.0057636972396627,4505.80488752111
2025,8,จันทบุรี,53.93,108155,334234,332547,1687,1493.54,1483.7,9.84,2025-08-01,ภาคตะวันออก,-0.8660254037844384,-0.5000000000000004,0,0.0050473620278008,4468.545988738429
2025,9,จันทบุรี,52.42,104857,316229,314584,1645,1359.88,1350.52,9.36,2025-09-01,ภาคตะวันออก,-1.0,-1.8369701987210292e-16,0,0.0052019264520331,4300.3013638850325
2025,10,จันทบุรี,55.24,110626,322480,320530,1950,1381.28,1371.08,10.2,2025-10-01,ภาคตะวันออก,-0.8660254037844386,0.5000000000000001,0,0.0060468866286281,4283.304390969983
2025,11,จันทบุรี,54.05,107079,311671,309797,1874,1323.9599999999998,1314.09,9.87,2025-11-01,ภาคตะวันออก,-0.5000000000000004,0.8660254037844384,1,0.0060127506248576,4247.940937719582
2025,12,จันทบุรี,60.92,114241,342313,340267,2046,1412.75,1401.64,11.11,2025-12-01,ภาคตะวันออก,-2.4492935982947064e-16,1.0,1,0.0059769859748242,4127.070838676884
2024,1,ฉะเชิงเทรา,47.98,37136,542407,540838,1569,683.2800000000001,680.08,3.2,2024-01-01,ภาคตะวันออก,0.4999999999999999,0.8660254037844387,1,0.0028926617834946,1259.7182558484683
2024,2,ฉะเชิงเทรา,47.15,34153,498102,496481,1621,627.6099999999999,624.3,3.31,2024-02-01,ภาคตะวันออก,0.8660254037844386,0.5000000000000001,1,0.0032543535259846,1260.0029712789749
2024,3,ฉะเชิงเทรา,50.16,38418,560879,559194,1685,706.5900000000001,703.1699999999998,3.42,2024-03-01,ภาคตะวันออก,1.0,6.123233995736766e-17,1,0.0030042130299048,1259.7904360833622
2024,4,ฉะเชิงเทรา,53.36,39003,561931,558672,3259,854.33,846.75,7.58,2024-04-01,ภาคตะวันออก,0.8660254037844387,-0.4999999999999998,0,0.0057996444403316,1520.3468041449928
2024,5,ฉะเชิงเทรา,43.64,32286,462464,458580,3884,704.0699999999999,695.04,9.03,2024-05-01,ภาคตะวันออก,0.4999999999999999,-0.8660254037844387,0,0.0083984915582618,1522.4320163299194
2024,6,ฉะเชิงเทรา,44.37,33240,476936,473293,3643,725.8299999999995,717.3499999999995,8.48,2024-06-01,ภาคตะวันออก,1.2246467991473532e-16,-1.0,0,0.0076383414126843,1521.8603753962786
2024,7,ฉะเชิงเทรา,45.1,34087,532294,528564,3730,751.36,741.51,9.85,2024-07-01,ภาคตะวันออก,-0.4999999999999997,-0.8660254037844388,0,0.0070074056818224,1411.5507595426589
2024,8,ฉะเชิงเทรา,42.06,31022,481901,477728,4173,681.21,670.19,11.02,2024-08-01,ภาคตะวันออก,-0.8660254037844384,-0.5000000000000004,0,0.0086594549502906,1413.5890981757664
2024,9,ฉะเชิงเทรา,40.53,28993,450841,447081,3760,637.1399999999999,627.2,9.94,2024-09-01,ภาคตะวันออก,-1.0,-1.8369701987210292e-16,0,0.0083399690800082,1413.2255052224618
2024,10,ฉะเชิงเทรา,41.69,30867,480069,476137,3932,689.5600000000001,679.09,10.47,2024-10-01,ภาคตะวันออก,-0.8660254037844386,0.5000000000000001,0,0.0081904892838321,1436.3768541605475
2024,11,ฉะเชิงเทรา,43.76,32656,505767,500907,4860,727.37,714.42,12.95,2024-11-01,ภาคตะวันออก,-0.5000000000000004,0.8660254037844384,1,0.0096091678579266,1438.1523507860338
2024,12,ฉะเชิงเทรา,48.84,39923,619167,613506,5661,890.0600000000002,875.0000000000002,15.060000000000002,2024-12-01,ภาคตะวันออก,-2.4492935982947064e-16,1.0,1,0.0091429291289748,1437.5120121065886
2025,1,ฉะเชิงเทรา,45.73,35914,549193,547350,1843,760.68,756.53,4.15,2025-01-01,ภาคตะวันออก,0.4999999999999999,0.8660254037844387,1,0.0033558330131665,1385.0868456080102
2025,2,ฉะเชิงเทรา,45.16,33277,543728,541812,1916,746.23,741.96,4.27,2025-02-01,ภาคตะวันออก,0.8660254037844386,0.5000000000000001,1,0.0035238207338963,1372.4325397993114
2025,3,ฉะเชิงเทรา,48.37,37874,567235,564988,2247,770.1,765.13,4.97,2025-03-01,ภาคตะวันออก,1.0,6.123233995736766e-17,1,0.0039613211455569,1357.6383685773974
2025,4,ฉะเชิงเทรา,54.38,43262,589380,585865,3515,943.93,929.95,13.98,2025-04-01,ภาคตะวันออก,0.8660254037844387,-0.4999999999999998,0,0.0059638942617666,1601.564355763684
2025,5,ฉะเชิงเทรา,48.92,34004,496421,493386,3035,812.0100000000001,801.07,10.94,2025-05-01,ภาคตะวันออก,0.4999999999999999,-0.8660254037844387,0,0.0061137623106194,1635.7285449245703
2025,6,ฉะเชิงเทรา,45.74,34071,508730,505856,2874,820.22,811.9,8.32,2025-06-01,ภาคตะวันออก,1.2246467991473532e-16,-1.0,0,0.0056493621370864,1612.2894266113656
2025,7,ฉะเชิงเทรา,46.4,35992,553810,550341,3469,786.4399999999999,777.03,9.41,2025-07-01,ภาคตะวันออก,-0.4999999999999997,-0.8660254037844388,0,0.0062638811144616,1420.053809068092
2025,8,ฉะเชิงเทรา,44.69,32605,526981,523553,3428,718.18,711.56,6.62,2025-08-01,ภาคตะวันออก,-0.8660254037844384,-0.5000000000000004,0,0.0065049783578535,1362.8195323930086
2025,9,ฉะเชิงเทรา,42.3,31134,505949,502858,3091,734.17,725.01,9.16,2025-09-01,ภาคตะวันออก,-1.0,-1.8369701987210292e-16,0,0.0061093114128103,1451.075108360724
2025,10,ฉะเชิงเทรา,43.31,32095,522179,518615,3564,752.78,742.53,10.25,2025-10-01,ภาคตะวันออก,-0.8660254037844386,0.5000000000000001,0,0.006825245749063,1441.612933495985
2025,11,ฉะเชิงเทรา,42.85,31492,482214,478381,3833,687.65,676.24,11.41,2025-11-01,ภาคตะวันออก,-0.5000000000000004,0.8660254037844384,1,0.0079487530432546,1426.02661888705
2025,12,ฉะเชิงเทรา,49.93,40372,655395,650371,5024,963.74,948.26,15.48,2025-12-01,ภาคตะวันออก,-2.4492935982947064e-16,1.0,1,0.0076656062374598,1470.4720054318389
2024,1,ชลบุรี,84.47,1579880,2163066,1143640,1019426,28931.9,7019.43,21912.47,2024-01-01,ภาคตะวันออก,0.4999999999999999,0.8660254037844387,1,0.4712875150365269,13375.412493192533
2024,2,ชลบุรี,80.07,1591931,2135992,1038036,1097956,29971.71,6371.26,23600.45,2024-02-01,ภาคตะวันออก,0.8660254037844386,0.5000000000000001,1,0.5140262697613099,14031.751991580491
2024,3,ชลบุรี,82.96,1651916,2275036,1230795,1044241,30065.130000000005,7554.389999999998,22510.740000000005,2024-03-01,ภาคตะวันออก,1.0,6.123233995736766e-17,1,0.4589997696739744,13215.232638076935
2024,4,ชลบุรี,83.83,1712733,2428315,1419211,1009104,31887.370000000003,9319.56,22567.81,2024-04-01,ภาคตะวันออก,0.8660254037844387,-0.4999999999999998,0,0.4155572897255916,13131.480059218018
2024,5,ชลบุรี,78.56,1586083,2294207,1437662,856545,28596.67,9440.73,19155.94,2024-05-01,ภาคตะวันออก,0.4999999999999999,-0.8660254037844387,0,0.3733512276791065,12464.729642965958
2024,6,ชลบุรี,74.11,1413318,2050297,1297317,752980,25389.26,8519.119999999999,16870.140000000007,2024-06-01,ภาคตะวันออก,1.2246467991473532e-16,-1.0,0,0.3672541100143052,12383.210822627165
2024,7,ชลบุรี,81.47,1592875,2280509,1206759,1073750,27711.95,7727.16,19984.79,2024-07-01,ภาคตะวันออก,-0.4999999999999997,-0.8660254037844388,0,0.4708378699667486,12151.651232246835
2024,8,ชลบุรี,80.06,1580412,2356506,1411868,944638,26622.25,9040.52,17581.73,2024-08-01,ภาคตะวันออก,-0.8660254037844384,-0.5000000000000004,0,0.4008638212675885,11297.340214707709
2024,9,ชลบุรี,81.72,1591150,2349116,1367955,981161,26960.10000000002,8759.330000000002,18200.770000000004,2024-09-01,ภาคตะวันออก,-1.0,-1.8369701987210292e-16,0,0.4176724350777058,11476.700171468765
2024,10,ชลบุรี,78.41,1535296,2345350,1417137,928213,27388.56,9175.89,18212.67,2024-10-01,ภาคตะวันออก,-0.8660254037844386,0.5000000000000001,0,0.3957673694757712,11677.813545952627
2024,11,ชลบุรี,83.37,1623692,2498911,1541688,957223,28764.24,9982.35,18781.89,2024-11-01,ภาคตะวันออก,-0.5000000000000004,0.8660254037844384,1,0.3830560592193959,11510.710065304444
2024,12,ชลบุรี,86.52,1761199,2720924,1696334,1024590,31014.000000000007,10983.610000000004,20030.390000000007,2024-12-01,ภาคตะวันออก,-2.4492935982947064e-16,1.0,1,0.3765595804954493,11398.333801311615
2025,1,ชลบุรี,85.8,1603282,2252166,1181144,1071022,30845.69,7315.53,23530.16,2025-01-01,ภาคตะวันออก,0.4999999999999999,0.8660254037844387,1,0.475551979738616,13696.01086243199
2025,2,ชลบุรี,82.61,1626240,2276833,1225138,1051695,30252.110000000004,7518.389999999999,22733.72,2025-02-01,ภาคตะวันออก,0.8660254037844386,0.5000000000000001,1,0.4619113479117704,13286.92530370036
2025,3,ชลบุรี,84.49,1691655,2373376,1343524,1029852,30670.66,8373.15,22297.51,2025-03-01,ภาคตะวันออก,1.0,6.123233995736766e-17,1,0.433918603710495,12922.798578901951
